DATE/TIME,ADDRESS,CITY,COUNTY,AGENCY,RANK,OFFICER NAME,YRS EXP,INJURIES,CLEARED?,BODY CAM,RACE,SEX,NOTES
12/2/06 3:14 PM,I-880 & W INDUSTRIAL PKWY,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,SGT.,DAVID LUNDGREN,,,,NONE,,M,
12/2/06 3:14 PM,I-880 & W INDUSTRIAL PKWY,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,ERIC HUTCHINSON,,,,NONE,,M,
12/2/06 3:14 PM,I-880 & W INDUSTRIAL PKWY,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,CARLOS MARTINEZ,,,,NONE,,M,
10/10/06 10:35 PM,HIGH ST./INTERNATIONAL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,KEVIN M O'ROURKE,,,,NONE,WHITE,M,
9/13/06 3:45 AM,6700 BLK SAN PABLO,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CHRISTOPHER M SAUNDERS,,,,NONE,WHITE,M,
9/13/06 3:45 AM,6700 BLK SAN PABLO,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,BRIAN B ALAURA,6,,,NONE,ASIAN,M,
8/30/06 2:32 PM,22199 PRINCETON ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,JASON CORSOLINI,,,,NONE,,M,
8/2/06 12:03 AM,65TH AVE./INTERNATIONAL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ROBERT R ROCHE,4,,,NONE,WHITE,M,
8/1/06 6:31,VALENCIA ST & MISSION ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,CHAVEZ,,,,,,,DOG
6/21/06 7:47 PM,1355 E 32ND ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,RANDELL D WINGATE,15,,,NONE,WHITE,M,
6/21/06 7:47 PM,1355 E 32ND ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,C. ESTELLE,,,,NONE,BLACK,,
6/5/06 7:54 PM,1700 E 24TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,PATRICK M GONZALES,8,,,NONE,HISPANIC,M,
3/11/06 2:56 PM,10300 BLK MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,BERNARD F ORTIZ,,,,NONE,HISPANIC,M,
3/11/06 2:56 PM,10300 BLK MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ANTHONIE F JONES,,,,NONE,BLACK,F,
3/11/06 2:56 PM,10300 BLK MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JASON S SENA,13,,,NONE,HISPANIC,M,
3/7/06 4:24 PM,5510 TORNTON AVE.,NEWARK,ALAMEDA,NEWARK POLICE DEPARTMENT,OFFICER,TONY HECKMAN,7,NONE,,NONE,WHITE,M,
2/15/06 9:52 PM,7800 BLK LOCUST. ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JOEL RUIZ,5,,,NONE,HISPANIC,M,
2/10/06,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
12/9/05 12:51 PM,1900 BLK CROSBY AV.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERIC MILINA,12,,,NONE,HISPANIC,M,
12/7/05 14:36,1723 QUESADA AVE.,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,SGT.,FABBRI,,,,,,,DOG
12/1/05 11:50 PM,2029 99TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,GREGG H DUTTON,13,,,NONE,WHITE,M,
12/1/05 11:50 PM,2029 99TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JACK E PETERSON,,,,NONE,WHITE,M,
11/15/05 5:36 PM,3100 BLK MLK JR. WAY,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERSIE M JOYNER III,13,,,NONE,BLACK,M,
10/25/05 9:49 PM,300 BLK MYRTLE ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MICHAEL J HEALY,,,,NONE,WHITE,M,
8/9/05 10:02 AM,642 DEAN ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,BURT HUTCHINSON,,,,NONE,,M,
8/9/05 10:02 AM,642 DEAN ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,JAMES JAVIER,,,,NONE,,M,
6/16/05,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
6/3/05,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
5/19/05 6:04 PM,1600 BLK 99TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERIC K HUESMAN,,,,NONE,WHITE,M,
3/23/05 2:59 PM,WEST A ST & I-880,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,PHILLIP DIVINAGRACIA,,,,NONE,,M,
3/11/05 9:13 AM,800 DAVIS ST.,SAN LEANDRO,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MARCUS MIDYETT,,,,NONE,WHITE,M,
2/12/05 7:33 PM,532 HEGENBERGER RD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,DOMINIQUE AROTZARENA,14,,,NONE,WHITE,M,
